case_id,generator_variant,target_volume_fraction,target_mean_diameter_um,target_mean_ps,target_kappa,matrix_mu,matrix_alpha,matrix_d,fiber_mu,fiber_alpha,stabilizer_mu,stabilizer_alpha,preferred_direction_x,preferred_direction_y,preferred_direction_z,seed,cpus,double_precision
case_0823,straight,0.398182,0.411173,0.8776,0,85.528008,-20.583115,0,386.801591,21.165888,1,2,1,0,0,42,4,FALSE
case_0824,straight,0.352931,0.462248,0.8776,0,336.431281,-11.820735,0,121.450895,27.497658,1,2,1,0,0,42,4,FALSE
case_0825,straight,0.383676,0.451488,0.8776,0,131.405786,-23.468749,0,371.575852,15.518667,1,2,1,0,0,42,4,FALSE
case_0826,straight,0.384341,0.504763,0.8776,0,223.927866,-15.396131,0,633.390114,10.863822,1,2,1,0,0,42,4,FALSE
case_0827,straight,0.360687,0.403101,0.8776,0,113.513432,-24.249064,0,345.600428,11.877894,1,2,1,0,0,42,4,FALSE
case_0828,straight,0.3743,0.452542,0.8776,0,159.062007,-12.937153,0,255.972366,7.982383,1,2,1,0,0,42,4,FALSE
case_0829,straight,0.355749,0.548497,0.8776,0,139.04122,-18.619799,0,130.175259,3.404534,1,2,1,0,0,42,4,FALSE
case_0830,straight,0.303197,0.400946,0.8776,0,113.973549,-19.154486,0,104.566341,14.780401,1,2,1,0,0,42,4,FALSE
case_0831,straight,0.364903,0.422866,0.8776,0,168.797908,-14.502541,0,207.35747,10.053907,1,2,1,0,0,42,4,FALSE
case_0832,straight,0.327117,0.542997,0.8776,0,127.599584,-15.294943,0,107.083586,8.387802,1,2,1,0,0,42,4,FALSE
case_0833,straight,0.398592,0.438198,0.8776,0,335.016175,-12.455432,0,335.549691,12.812877,1,2,1,0,0,42,4,FALSE
case_0834,straight,0.32466,0.525201,0.8776,0,132.978454,-24.3009,0,157.298121,15.769421,1,2,1,0,0,42,4,FALSE
case_0835,straight,0.368954,0.577293,0.8776,0,310.21715,-17.709923,0,274.260307,14.387021,1,2,1,0,0,42,4,FALSE
case_0836,straight,0.35755,0.41215,0.8776,0,128.657406,-21.6735,0,350.466232,2.7787,1,2,1,0,0,42,4,FALSE
case_0837,straight,0.383473,0.470003,0.8776,0,172.28559,-9.550495,0,222.964093,6.765492,1,2,1,0,0,42,4,FALSE
case_0838,straight,0.34139,0.496771,0.8776,0,368.371925,-11.922157,0,126.884266,8.836192,1,2,1,0,0,42,4,FALSE
case_0839,straight,0.334859,0.413649,0.8776,0,158.883286,-4.538259,0,958.160277,5.944402,1,2,1,0,0,42,4,FALSE
case_0840,straight,0.3774,0.571526,0.8776,0,104.246057,-8.815579,0,453.899182,17.123957,1,2,1,0,0,42,4,FALSE
case_0841,straight,0.352215,0.532974,0.8776,0,373.625597,-7.405206,0,117.481393,16.230826,1,2,1,0,0,42,4,FALSE
case_0842,straight,0.356676,0.507089,0.8776,0,325.208194,-12.826957,0,120.675304,28.833583,1,2,1,0,0,42,4,FALSE
case_0843,straight,0.396548,0.519922,0.8776,0,84.082765,-6.195429,0,862.649558,6.84538,1,2,1,0,0,42,4,FALSE
case_0844,straight,0.3997,0.586091,0.8776,0,154.186573,-16.897951,0,775.127132,14.407353,1,2,1,0,0,42,4,FALSE
case_0845,straight,0.313258,0.530797,0.8776,0,112.239107,-4.654389,0,306.042644,29.894927,1,2,1,0,0,42,4,FALSE
case_0846,straight,0.341991,0.465504,0.8776,0,135.323674,-10.040617,0,168.73173,9.364749,1,2,1,0,0,42,4,FALSE
case_0847,straight,0.396921,0.525951,0.8776,0,391.130951,-24.181109,0,109.609011,23.012514,1,2,1,0,0,42,4,FALSE
case_0848,straight,0.380851,0.522619,0.8776,0,122.939265,-15.971836,0,386.048955,8.375424,1,2,1,0,0,42,4,FALSE
case_0849,straight,0.322863,0.563161,0.8776,0,115.482405,-14.472009,0,498.160656,20.352575,1,2,1,0,0,42,4,FALSE
case_0850,straight,0.383798,0.413306,0.8776,0,150.811249,-18.074639,0,877.454875,24.155084,1,2,1,0,0,42,4,FALSE
case_0851,straight,0.348647,0.586406,0.8776,0,286.160518,-22.031765,0,531.522166,7.665627,1,2,1,0,0,42,4,FALSE
case_0852,straight,0.36737,0.476996,0.8776,0,345.622196,-8.461084,0,207.944474,14.897378,1,2,1,0,0,42,4,FALSE
case_0853,straight,0.302647,0.478786,0.8776,0,164.540041,-10.955191,0,994.591208,14.80257,1,2,1,0,0,42,4,FALSE
case_0854,straight,0.355391,0.596163,0.8776,0,291.035805,-24.849957,0,617.940339,10.168285,1,2,1,0,0,42,4,FALSE
case_0855,straight,0.375348,0.499501,0.8776,0,338.328491,-10.297,0,255.185391,17.555339,1,2,1,0,0,42,4,FALSE
case_0856,straight,0.350189,0.508296,0.8776,0,91.830308,-11.946861,0,366.700403,18.237693,1,2,1,0,0,42,4,FALSE
case_0857,straight,0.340192,0.427644,0.8776,0,202.548533,-16.292716,0,145.078409,16.055153,1,2,1,0,0,42,4,FALSE
case_0858,straight,0.308672,0.534613,0.8776,0,129.212989,-15.265026,0,581.723136,8.105876,1,2,1,0,0,42,4,FALSE
case_0859,straight,0.354399,0.561847,0.8776,0,104.340783,-17.872355,0,629.516577,21.240083,1,2,1,0,0,42,4,FALSE
case_0860,straight,0.390348,0.501251,0.8776,0,333.585309,-8.283502,0,962.145882,27.04319,1,2,1,0,0,42,4,FALSE
case_0861,straight,0.36573,0.484243,0.8776,0,165.660901,-11.098068,0,415.828097,23.899247,1,2,1,0,0,42,4,FALSE
case_0862,straight,0.343404,0.52446,0.8776,0,116.8284,-11.362294,0,537.654016,23.617373,1,2,1,0,0,42,4,FALSE
case_0863,straight,0.382159,0.400556,0.8776,0,225.237469,-8.568059,0,719.55697,28.64099,1,2,1,0,0,42,4,FALSE
case_0864,straight,0.342066,0.454083,0.8776,0,187.921949,-23.50451,0,506.939135,11.084554,1,2,1,0,0,42,4,FALSE
case_0865,straight,0.357934,0.494462,0.8776,0,204.739491,-4.25207,0,113.078384,6.078184,1,2,1,0,0,42,4,FALSE
case_0866,straight,0.337127,0.41087,0.8776,0,106.766817,-7.045815,0,132.567756,2.981776,1,2,1,0,0,42,4,FALSE
case_0867,straight,0.339683,0.540473,0.8776,0,115.155986,-10.52958,0,975.979074,22.241273,1,2,1,0,0,42,4,FALSE
case_0868,straight,0.33312,0.599723,0.8776,0,238.582153,-15.816208,0,262.140759,15.550838,1,2,1,0,0,42,4,FALSE
case_0869,straight,0.349332,0.575264,0.8776,0,382.389773,-5.991732,0,601.412381,12.020652,1,2,1,0,0,42,4,FALSE
case_0870,straight,0.355404,0.486161,0.8776,0,272.501417,-7.723038,0,145.43422,14.28594,1,2,1,0,0,42,4,FALSE
case_0871,straight,0.374878,0.44986,0.8776,0,322.389862,-9.367307,0,217.40602,16.346322,1,2,1,0,0,42,4,FALSE
case_0872,straight,0.323647,0.584818,0.8776,0,179.336233,-18.806822,0,944.915943,25.766066,1,2,1,0,0,42,4,FALSE
case_0873,straight,0.382484,0.487704,0.8776,0,84.980197,-20.770119,0,136.082358,28.053755,1,2,1,0,0,42,4,FALSE
case_0874,straight,0.321712,0.402901,0.8776,0,378.042283,-19.589598,0,146.672712,3.620085,1,2,1,0,0,42,4,FALSE
case_0875,straight,0.356706,0.590046,0.8776,0,255.266425,-9.404149,0,317.332051,24.731805,1,2,1,0,0,42,4,FALSE
case_0876,straight,0.321893,0.495807,0.8776,0,102.200676,-19.912492,0,533.672205,27.815123,1,2,1,0,0,42,4,FALSE
case_0877,straight,0.363092,0.406819,0.8776,0,256.988567,-4.626815,0,972.953013,2.164993,1,2,1,0,0,42,4,FALSE
case_0878,straight,0.398415,0.508584,0.8776,0,148.468545,-17.297506,0,541.71245,28.236362,1,2,1,0,0,42,4,FALSE
case_0879,straight,0.368463,0.444931,0.8776,0,132.453069,-10.102321,0,209.515929,13.054662,1,2,1,0,0,42,4,FALSE
case_0880,straight,0.399899,0.454785,0.8776,0,121.678562,-5.722096,0,572.595955,7.534056,1,2,1,0,0,42,4,FALSE
case_0881,straight,0.33361,0.528236,0.8776,0,89.045454,-22.830663,0,182.812337,14.128283,1,2,1,0,0,42,4,FALSE
case_0882,straight,0.302135,0.420126,0.8776,0,156.751824,-7.452641,0,532.696867,14.153338,1,2,1,0,0,42,4,FALSE
case_0883,straight,0.355047,0.581172,0.8776,0,180.438371,-8.552833,0,320.958072,24.030057,1,2,1,0,0,42,4,FALSE
case_0884,straight,0.392785,0.412977,0.8776,0,250.982182,-4.441124,0,429.48203,6.539221,1,2,1,0,0,42,4,FALSE
case_0885,straight,0.353364,0.506944,0.8776,0,271.834608,-8.060434,0,989.880529,3.055845,1,2,1,0,0,42,4,FALSE
case_0886,straight,0.326902,0.44617,0.8776,0,307.604328,-10.447658,0,480.449659,24.699757,1,2,1,0,0,42,4,FALSE
case_0887,straight,0.351328,0.443489,0.8776,0,130.610878,-5.634634,0,107.799556,25.210593,1,2,1,0,0,42,4,FALSE
case_0888,straight,0.351007,0.44076,0.8776,0,81.017812,-22.590955,0,418.639633,29.312337,1,2,1,0,0,42,4,FALSE
case_0889,straight,0.327006,0.415728,0.8776,0,275.105163,-18.701506,0,741.856465,12.58261,1,2,1,0,0,42,4,FALSE
case_0890,straight,0.36812,0.426737,0.8776,0,184.729615,-6.666035,0,661.683234,5.654963,1,2,1,0,0,42,4,FALSE
case_0891,straight,0.355859,0.474608,0.8776,0,348.861205,-15.340397,0,330.64183,4.355119,1,2,1,0,0,42,4,FALSE
case_0892,straight,0.353069,0.426339,0.8776,0,82.511044,-5.917418,0,643.953104,26.844737,1,2,1,0,0,42,4,FALSE
case_0893,straight,0.381927,0.459662,0.8776,0,314.299845,-10.932487,0,310.959327,22.395957,1,2,1,0,0,42,4,FALSE
case_0894,straight,0.30673,0.486742,0.8776,0,99.391451,-23.642925,0,160.800801,3.694018,1,2,1,0,0,42,4,FALSE
case_0895,straight,0.320401,0.518625,0.8776,0,95.118686,-22.427412,0,678.964288,12.301096,1,2,1,0,0,42,4,FALSE
case_0896,straight,0.390711,0.505102,0.8776,0,123.90405,-23.92295,0,178.89519,9.545803,1,2,1,0,0,42,4,FALSE
case_0897,straight,0.329292,0.591616,0.8776,0,98.890884,-9.419948,0,125.372365,16.959867,1,2,1,0,0,42,4,FALSE
case_0898,straight,0.373031,0.546649,0.8776,0,150.868841,-22.499982,0,496.196719,18.467106,1,2,1,0,0,42,4,FALSE
case_0899,straight,0.311046,0.476465,0.8776,0,315.25514,-22.86662,0,151.440306,27.107555,1,2,1,0,0,42,4,FALSE
case_0900,straight,0.350631,0.459294,0.8776,0,255.519646,-14.020135,0,361.515075,4.492209,1,2,1,0,0,42,4,FALSE
case_0901,straight,0.334695,0.579599,0.8776,0,172.565847,-6.625158,0,665.823744,16.490962,1,2,1,0,0,42,4,FALSE
case_0902,straight,0.335849,0.564385,0.8776,0,93.710982,-12.881506,0,344.189337,10.640675,1,2,1,0,0,42,4,FALSE
case_0903,straight,0.312208,0.482535,0.8776,0,182.673506,-18.044994,0,462.017253,11.458927,1,2,1,0,0,42,4,FALSE
case_0904,straight,0.340784,0.560304,0.8776,0,392.381628,-9.033695,0,120.155787,2.055275,1,2,1,0,0,42,4,FALSE
case_0905,straight,0.390565,0.466898,0.8776,0,188.131052,-4.606547,0,460.887569,9.710058,1,2,1,0,0,42,4,FALSE
case_0906,straight,0.350452,0.555731,0.8776,0,171.632514,-14.619955,0,307.344872,23.151659,1,2,1,0,0,42,4,FALSE
case_0907,straight,0.382925,0.51239,0.8776,0,99.666378,-10.21432,0,192.382738,18.565005,1,2,1,0,0,42,4,FALSE
case_0908,straight,0.354708,0.57118,0.8776,0,300.425597,-17.252418,0,111.059451,13.816634,1,2,1,0,0,42,4,FALSE
case_0909,straight,0.343093,0.528835,0.8776,0,175.574168,-15.691647,0,217.142926,12.964774,1,2,1,0,0,42,4,FALSE
case_0910,straight,0.363987,0.550814,0.8776,0,232.418927,-14.653911,0,705.349638,14.354852,1,2,1,0,0,42,4,FALSE
case_0911,straight,0.397647,0.481406,0.8776,0,361.26416,-21.247038,0,158.706748,24.608037,1,2,1,0,0,42,4,FALSE
case_0912,straight,0.374111,0.556921,0.8776,0,117.705767,-7.136656,0,692.42243,27.728878,1,2,1,0,0,42,4,FALSE
case_0913,straight,0.374549,0.544852,0.8776,0,111.406727,-24.236783,0,555.774921,6.375288,1,2,1,0,0,42,4,FALSE
case_0914,straight,0.349265,0.559973,0.8776,0,96.996638,-7.945306,0,140.285843,5.960782,1,2,1,0,0,42,4,FALSE
case_0915,straight,0.373621,0.422231,0.8776,0,84.587828,-20.634401,0,497.327252,28.934934,1,2,1,0,0,42,4,FALSE
case_0916,straight,0.388639,0.46217,0.8776,0,301.853835,-21.461909,0,891.579439,29.811913,1,2,1,0,0,42,4,FALSE
case_0917,straight,0.374286,0.433354,0.8776,0,219.482841,-10.789703,0,225.201823,15.695281,1,2,1,0,0,42,4,FALSE
case_0918,straight,0.368875,0.423371,0.8776,0,226.331546,-15.851072,0,776.302388,9.205805,1,2,1,0,0,42,4,FALSE
case_0919,straight,0.389628,0.517997,0.8776,0,110.709422,-15.775739,0,220.683079,2.486103,1,2,1,0,0,42,4,FALSE
case_0920,straight,0.367014,0.524122,0.8776,0,350.328693,-22.920922,0,553.047241,12.869013,1,2,1,0,0,42,4,FALSE
case_0921,straight,0.369865,0.599493,0.8776,0,105.710895,-20.984769,0,224.04717,6.29573,1,2,1,0,0,42,4,FALSE
case_0922,straight,0.398834,0.448181,0.8776,0,397.779912,-13.748386,0,160.500807,9.580383,1,2,1,0,0,42,4,FALSE
case_0923,straight,0.390126,0.463618,0.8776,0,334.307665,-4.06617,0,886.809327,15.558099,1,2,1,0,0,42,4,FALSE
case_0924,straight,0.300779,0.555517,0.8776,0,96.819304,-12.380851,0,715.974116,11.899395,1,2,1,0,0,42,4,FALSE
case_0925,straight,0.308141,0.450095,0.8776,0,264.889343,-15.783931,0,391.63178,26.269747,1,2,1,0,0,42,4,FALSE
case_0926,straight,0.314902,0.48184,0.8776,0,173.360802,-16.096024,0,226.08436,25.782315,1,2,1,0,0,42,4,FALSE
case_0927,straight,0.338812,0.541227,0.8776,0,90.975194,-22.653328,0,811.990662,18.82575,1,2,1,0,0,42,4,FALSE
case_0928,straight,0.312633,0.561589,0.8776,0,137.440429,-17.439343,0,347.03109,7.040146,1,2,1,0,0,42,4,FALSE
case_0929,straight,0.330639,0.587333,0.8776,0,157.15393,-18.018434,0,228.637433,15.419875,1,2,1,0,0,42,4,FALSE
case_0930,straight,0.38512,0.582401,0.8776,0,102.752974,-16.668302,0,389.535297,13.919332,1,2,1,0,0,42,4,FALSE
case_0931,straight,0.394934,0.539273,0.8776,0,193.970914,-24.340257,0,442.985911,6.925356,1,2,1,0,0,42,4,FALSE
case_0932,straight,0.383061,0.528077,0.8776,0,154.885619,-13.416443,0,618.562449,6.730211,1,2,1,0,0,42,4,FALSE
case_0933,straight,0.373105,0.464751,0.8776,0,247.886494,-18.137548,0,116.983202,14.682534,1,2,1,0,0,42,4,FALSE
case_0934,straight,0.382887,0.462785,0.8776,0,309.563518,-5.060528,0,239.499492,26.087113,1,2,1,0,0,42,4,FALSE
case_0935,straight,0.352137,0.43657,0.8776,0,116.024694,-22.546419,0,152.25582,18.193421,1,2,1,0,0,42,4,FALSE
case_0936,straight,0.356124,0.533414,0.8776,0,236.259751,-5.166435,0,594.551294,15.096926,1,2,1,0,0,42,4,FALSE
case_0937,straight,0.366308,0.575709,0.8776,0,390.57396,-15.229759,0,721.643393,29.193692,1,2,1,0,0,42,4,FALSE
case_0938,straight,0.378498,0.599889,0.8776,0,96.100382,-16.501608,0,820.626147,29.970381,1,2,1,0,0,42,4,FALSE
case_0939,straight,0.305366,0.487907,0.8776,0,209.539287,-17.369578,0,838.304063,3.666807,1,2,1,0,0,42,4,FALSE
case_0940,straight,0.339401,0.529584,0.8776,0,271.130595,-23.86943,0,689.632922,25.516253,1,2,1,0,0,42,4,FALSE
case_0941,straight,0.353401,0.458231,0.8776,0,236.462131,-20.670748,0,164.881981,13.809672,1,2,1,0,0,42,4,FALSE
case_0942,straight,0.358492,0.599014,0.8776,0,154.008149,-15.038794,0,697.928906,23.834195,1,2,1,0,0,42,4,FALSE
case_0943,straight,0.326492,0.442666,0.8776,0,102.108155,-6.351217,0,271.241931,13.756493,1,2,1,0,0,42,4,FALSE
case_0944,straight,0.344698,0.4328,0.8776,0,359.419454,-12.250269,0,378.683858,21.032557,1,2,1,0,0,42,4,FALSE
case_0945,straight,0.311586,0.567884,0.8776,0,94.214798,-23.560396,0,298.610502,9.069382,1,2,1,0,0,42,4,FALSE
case_0946,straight,0.341403,0.49636,0.8776,0,162.163048,-12.435936,0,144.334558,22.629118,1,2,1,0,0,42,4,FALSE
case_0947,straight,0.318189,0.506465,0.8776,0,80.042541,-11.203357,0,713.795595,14.057761,1,2,1,0,0,42,4,FALSE
case_0948,straight,0.336466,0.535971,0.8776,0,117.934766,-18.160369,0,244.743618,28.353913,1,2,1,0,0,42,4,FALSE
case_0949,straight,0.32336,0.577052,0.8776,0,239.473441,-18.330456,0,500.598045,22.755238,1,2,1,0,0,42,4,FALSE
case_0950,straight,0.325959,0.468856,0.8776,0,342.621206,-19.657066,0,502.706113,22.414795,1,2,1,0,0,42,4,FALSE
case_0951,straight,0.319787,0.571724,0.8776,0,317.262077,-23.779549,0,227.321974,18.158216,1,2,1,0,0,42,4,FALSE
case_0952,straight,0.36993,0.553287,0.8776,0,306.812652,-17.750775,0,276.230013,9.917369,1,2,1,0,0,42,4,FALSE
case_0953,straight,0.392354,0.543718,0.8776,0,208.817449,-13.330071,0,398.140955,19.847886,1,2,1,0,0,42,4,FALSE
case_0954,straight,0.307766,0.513064,0.8776,0,304.800851,-5.350556,0,992.06802,27.358164,1,2,1,0,0,42,4,FALSE
case_0955,straight,0.333561,0.542409,0.8776,0,256.15126,-22.645393,0,131.416098,10.309805,1,2,1,0,0,42,4,FALSE
case_0956,straight,0.307406,0.484808,0.8776,0,230.011463,-11.976537,0,433.639202,9.421571,1,2,1,0,0,42,4,FALSE
case_0957,straight,0.301706,0.409844,0.8776,0,395.08235,-6.846219,0,230.957117,13.631374,1,2,1,0,0,42,4,FALSE
case_0958,straight,0.338055,0.523942,0.8776,0,347.897794,-17.499037,0,620.366598,21.66916,1,2,1,0,0,42,4,FALSE
case_0959,straight,0.320078,0.417834,0.8776,0,133.71815,-16.471769,0,730.155337,18.639415,1,2,1,0,0,42,4,FALSE
case_0960,straight,0.370387,0.489008,0.8776,0,321.498428,-16.046642,0,946.494022,23.541179,1,2,1,0,0,42,4,FALSE
case_0961,straight,0.373406,0.408196,0.8776,0,263.951678,-24.935835,0,156.16963,9.328039,1,2,1,0,0,42,4,FALSE
case_0962,straight,0.318709,0.550219,0.8776,0,358.213532,-6.997276,0,253.98538,23.037864,1,2,1,0,0,42,4,FALSE
case_0963,straight,0.34327,0.464214,0.8776,0,181.908454,-6.902679,0,137.171639,27.464515,1,2,1,0,0,42,4,FALSE
case_0964,straight,0.318566,0.538377,0.8776,0,160.706805,-22.050696,0,388.957291,2.947469,1,2,1,0,0,42,4,FALSE
case_0965,straight,0.391955,0.480995,0.8776,0,104.86531,-17.292872,0,471.515969,24.419738,1,2,1,0,0,42,4,FALSE
case_0966,straight,0.352086,0.467857,0.8776,0,147.765287,-20.343887,0,647.579593,17.272995,1,2,1,0,0,42,4,FALSE
case_0967,straight,0.364751,0.410611,0.8776,0,137.039746,-12.77699,0,405.766445,19.528854,1,2,1,0,0,42,4,FALSE
case_0968,straight,0.315628,0.474889,0.8776,0,253.36357,-23.446492,0,604.069807,5.032532,1,2,1,0,0,42,4,FALSE
case_0969,straight,0.358563,0.56491,0.8776,0,124.594839,-11.122649,0,660.657958,22.847831,1,2,1,0,0,42,4,FALSE
case_0970,straight,0.301193,0.499684,0.8776,0,265.489558,-8.131699,0,291.788562,23.893461,1,2,1,0,0,42,4,FALSE
case_0971,straight,0.320768,0.493155,0.8776,0,324.57422,-22.518338,0,139.062491,29.925741,1,2,1,0,0,42,4,FALSE
case_0972,straight,0.345271,0.453645,0.8776,0,81.233519,-11.586261,0,201.430423,7.319709,1,2,1,0,0,42,4,FALSE
case_0973,straight,0.30502,0.530216,0.8776,0,120.715202,-9.318034,0,190.502067,29.232921,1,2,1,0,0,42,4,FALSE
case_0974,straight,0.353984,0.487268,0.8776,0,108.15282,-17.324722,0,727.347973,23.480541,1,2,1,0,0,42,4,FALSE
case_0975,straight,0.372504,0.526487,0.8776,0,170.91653,-18.191399,0,296.840929,15.620243,1,2,1,0,0,42,4,FALSE
case_0976,straight,0.301264,0.44831,0.8776,0,262.193614,-14.88626,0,191.921614,20.248066,1,2,1,0,0,42,4,FALSE
case_0977,straight,0.364868,0.453409,0.8776,0,188.683667,-17.090181,0,136.759354,18.90999,1,2,1,0,0,42,4,FALSE
case_0978,straight,0.39303,0.477853,0.8776,0,91.701781,-16.857486,0,182.000932,23.932543,1,2,1,0,0,42,4,FALSE
case_0979,straight,0.339112,0.457883,0.8776,0,260.118144,-4.400841,0,298.304144,21.377396,1,2,1,0,0,42,4,FALSE
case_0980,straight,0.337515,0.408754,0.8776,0,189.005478,-17.517045,0,352.11705,25.806856,1,2,1,0,0,42,4,FALSE
case_0981,straight,0.318875,0.485099,0.8776,0,88.902961,-24.308315,0,147.113823,4.119456,1,2,1,0,0,42,4,FALSE
case_0982,straight,0.313878,0.434433,0.8776,0,158.467881,-9.109741,0,189.060021,15.494923,1,2,1,0,0,42,4,FALSE
case_0983,straight,0.322266,0.565042,0.8776,0,147.115236,-22.31086,0,165.423665,6.274541,1,2,1,0,0,42,4,FALSE
case_0984,straight,0.385952,0.583754,0.8776,0,180.680458,-9.301149,0,120.85301,11.748975,1,2,1,0,0,42,4,FALSE
case_0985,straight,0.337076,0.437716,0.8776,0,120.842661,-13.256236,0,167.475476,3.030379,1,2,1,0,0,42,4,FALSE
case_0986,straight,0.393477,0.562563,0.8776,0,191.66715,-7.36468,0,138.236378,17.763278,1,2,1,0,0,42,4,FALSE
case_0987,straight,0.34298,0.472069,0.8776,0,367.447526,-10.840214,0,169.709113,16.542925,1,2,1,0,0,42,4,FALSE
case_0988,straight,0.365685,0.430903,0.8776,0,316.837344,-17.83216,0,590.679364,15.900562,1,2,1,0,0,42,4,FALSE
case_0989,straight,0.395224,0.586629,0.8776,0,91.239146,-17.347919,0,124.474321,18.12865,1,2,1,0,0,42,4,FALSE
case_0990,straight,0.364323,0.5759,0.8776,0,267.396199,-20.999303,0,154.194133,19.447543,1,2,1,0,0,42,4,FALSE
case_0991,straight,0.333994,0.473657,0.8776,0,92.023992,-6.870849,0,364.149771,28.562613,1,2,1,0,0,42,4,FALSE
case_0992,straight,0.342461,0.518092,0.8776,0,389.52979,-11.039969,0,362.572257,25.580477,1,2,1,0,0,42,4,FALSE
case_0993,straight,0.354284,0.581585,0.8776,0,355.703017,-9.966607,0,251.511867,6.807027,1,2,1,0,0,42,4,FALSE
case_0994,straight,0.386074,0.460644,0.8776,0,84.645143,-24.677783,0,114.859768,6.360866,1,2,1,0,0,42,4,FALSE
case_0995,straight,0.329105,0.456153,0.8776,0,178.409219,-8.18779,0,267.900214,16.368687,1,2,1,0,0,42,4,FALSE
case_0996,straight,0.357377,0.462524,0.8776,0,233.48669,-24.59631,0,105.308805,23.962098,1,2,1,0,0,42,4,FALSE
case_0997,straight,0.332148,0.432619,0.8776,0,129.905517,-23.604935,0,951.919075,4.67543,1,2,1,0,0,42,4,FALSE
case_0998,straight,0.361812,0.496154,0.8776,0,88.519745,-24.064172,0,103.951813,21.975124,1,2,1,0,0,42,4,FALSE
case_0999,straight,0.354876,0.516076,0.8776,0,252.621082,-8.73191,0,571.431864,28.743547,1,2,1,0,0,42,4,FALSE
case_1000,straight,0.337838,0.593042,0.8776,0,130.097457,-4.674554,0,200.088082,21.655226,1,2,1,0,0,42,4,FALSE
